Dates,GBPUSDV1M,GBPUSDV3M,GBPUSDV1Y,GBPUSDPX_LAST,GBPUSDPX_BID,GBPUSDPX_ASK
2017-09-15 00:00:00,8.945,8.9,8.765,1.3594,1.359,1.3599
2017-09-18 00:00:00,9.31,9.025,8.7775,1.3495,1.3492,1.3498
2017-09-19 00:00:00,9.0125,8.895,8.72,1.3503,1.3493,1.3513
2017-09-20 00:00:00,8.6625,8.72,8.69,1.3495,1.3492,1.3497
2017-09-21 00:00:00,8.4125,8.665,8.6275,1.358,1.3572,1.3589
2017-09-22 00:00:00,8.16,8.6825,8.6725,1.3504,1.3481,1.3526
2017-09-25 00:00:00,8.305,8.69,8.6925,1.3466,1.3462,1.3471
2017-09-26 00:00:00,8.03,8.43,8.6325,1.3458,1.3456,1.346
2017-09-27 00:00:00,7.9325,8.2825,8.64,1.3387,1.3384,1.3389
2017-09-28 00:00:00,7.85,8.345,8.765,1.3442,1.3438,1.3447
2017-09-29 00:00:00,7.64,8.0925,8.6825,1.3398,1.3385,1.3412
2017-10-02 00:00:00,8.275,8.105,8.695,1.3276,1.3271,1.3281
2017-10-03 00:00:00,8.185,8.06,8.685,1.3237,1.3235,1.324
2017-10-04 00:00:00,8.055,7.96,8.64,1.3248,1.3245,1.3252
2017-10-05 00:00:00,8.365,8.165,8.75,1.3119,1.3117,1.3121
2017-10-06 00:00:00,8.695,8.35,8.815,1.3066,1.3056,1.3076
2017-10-09 00:00:00,8.615,8.275,8.78,1.3142,1.314,1.3144
2017-10-10 00:00:00,8.635,8.34,8.785,1.3203,1.3202,1.3205
2017-10-11 00:00:00,8.64,8.3625,8.8025,1.3223,1.3222,1.3225
2017-10-12 00:00:00,8.505,8.425,8.825,1.3262,1.3258,1.3267
2017-10-13 00:00:00,8.6,8.36,8.825,1.3285,1.3278,1.3293
2017-10-16 00:00:00,8.94,8.455,8.855,1.3251,1.3249,1.3254
2017-10-17 00:00:00,8.915,8.525,8.8775,1.319,1.3188,1.3193
2017-10-18 00:00:00,8.745,8.425,8.845,1.3205,1.3204,1.3207
2017-10-19 00:00:00,8.49,8.4225,8.805,1.3159,1.3155,1.3163
2017-10-20 00:00:00,8.405,8.32,8.775,1.319,1.317,1.3211
2017-10-23 00:00:00,8.51,8.33,8.77,1.3198,1.3196,1.3199
2017-10-24 00:00:00,8.11,8.085,8.66,1.3134,1.3125,1.3143
2017-10-25 00:00:00,8.025,8.035,8.685,1.3262,1.3255,1.3269
2017-10-26 00:00:00,7.8825,8.03,8.7,1.3161,1.3158,1.3163
2017-10-27 00:00:00,7.915,8.035,8.7,1.3128,1.3111,1.3145
2017-10-30 00:00:00,8.0375,8.0425,8.7025,1.3208,1.3207,1.3209
2017-10-31 00:00:00,7.9925,8.0125,8.67,1.3283,1.3281,1.3285
2017-11-01 00:00:00,7.93,8.04,8.61,1.3245,1.3243,1.3247
2017-11-02 00:00:00,7.32,7.805,8.42,1.3059,1.3057,1.3061
2017-11-03 00:00:00,6.95,7.53,8.275,1.3077,1.3071,1.3082
2017-11-06 00:00:00,6.965,7.45,8.235,1.3171,1.3167,1.3174
2017-11-07 00:00:00,6.835,7.365,8.2,1.3166,1.3162,1.317
2017-11-08 00:00:00,6.72,7.33,8.18,1.3116,1.3111,1.312
2017-11-09 00:00:00,7.025,7.5475,8.245,1.3145,1.3143,1.3148
2017-11-10 00:00:00,7.11,7.53,8.2525,1.3196,1.318,1.3212
2017-11-13 00:00:00,8.015,8.085,8.575,1.3116,1.3113,1.3118
2017-11-14 00:00:00,8.75,8.3,8.72,1.3165,1.3163,1.3167
2017-11-15 00:00:00,8.6225,8.2525,8.7075,1.3171,1.3168,1.3175
2017-11-16 00:00:00,8.135,7.915,8.485,1.3195,1.3194,1.3196
2017-11-17 00:00:00,8.1,7.865,8.455,1.3215,1.32,1.3229
2017-11-20 00:00:00,8.17,7.81,8.46,1.3235,1.3232,1.3238
2017-11-21 00:00:00,7.83,7.635,8.35,1.3239,1.3236,1.3241
2017-11-22 00:00:00,7.6075,7.465,8.255,1.3325,1.332,1.3329
2017-11-23 00:00:00,7.545,7.4575,8.245,1.3309,1.3303,1.3314
2017-11-24 00:00:00,7.3525,7.415,8.2475,1.3337,1.3323,1.3351
2017-11-27 00:00:00,7.035,7.2,8.185,1.3318,1.3315,1.3321
2017-11-28 00:00:00,7.625,7.46,8.275,1.3339,1.3335,1.3344
2017-11-29 00:00:00,7.48,7.4225,8.265,1.3409,1.3407,1.3411
2017-11-30 00:00:00,7.61,7.7,8.29,1.3525,1.3523,1.3528
2017-12-01 00:00:00,7.61,7.7175,8.295,1.3477,1.3447,1.3506
2017-12-04 00:00:00,7.8425,7.765,8.2625,1.348,1.3478,1.3482
2017-12-05 00:00:00,8.075,7.88,8.345,1.3443,1.3441,1.3444
2017-12-06 00:00:00,8.565,8.155,8.515,1.3393,1.3389,1.3397
2017-12-07 00:00:00,8.6875,8.425,8.575,1.3474,1.3471,1.3478
2017-12-08 00:00:00,7.8875,8.0075,8.27,1.339,1.3358,1.3423
2017-12-11 00:00:00,7.835,7.93,8.215,1.3341,1.3336,1.3345
2017-12-12 00:00:00,7.41,7.59,8.0625,1.3318,1.3316,1.332
2017-12-13 00:00:00,6.9125,7.3575,8.0125,1.342,1.3418,1.3421
2017-12-14 00:00:00,6.3175,7.195,7.945,1.3431,1.3428,1.3433
2017-12-15 00:00:00,6.5525,7.2675,7.99,1.332,1.3303,1.3337
2017-12-18 00:00:00,6.4825,7.195,7.96,1.3383,1.3381,1.3385
2017-12-19 00:00:00,6.31,7.045,7.9775,1.3385,1.3383,1.3388
2017-12-20 00:00:00,6.2375,7.0825,8.025,1.3376,1.3374,1.3378
2017-12-21 00:00:00,6.1575,7.1475,7.995,1.3386,1.3384,1.3389
2017-12-22 00:00:00,6.0225,7.0525,7.96,1.3363,1.3337,1.3388
2017-12-25 00:00:00,6.185,7.12,7.9875,1.3371,1.336,1.3383
2017-12-26 00:00:00,6.3125,7.1575,8.0,1.3374,1.3373,1.3376
2017-12-27 00:00:00,5.995,6.905,7.925,1.34,1.3394,1.3405
2017-12-28 00:00:00,6.1525,6.985,7.945,1.3443,1.343,1.3455
2017-12-29 00:00:00,6.265,6.99,7.935,1.3513,1.3474,1.3552
2018-01-01 00:00:00,6.345,7.0125,7.945,1.3503,1.3494,1.3513
2018-01-02 00:00:00,6.4475,6.95,7.895,1.359,1.3587,1.3593
2018-01-03 00:00:00,6.3225,6.88,7.815,1.3516,1.3511,1.352
2018-01-04 00:00:00,6.0125,6.675,7.695,1.3551,1.3548,1.3555
2018-01-05 00:00:00,5.875,6.575,7.635,1.3571,1.3562,1.3579
2018-01-08 00:00:00,6.0175,6.5225,7.5325,1.3568,1.3564,1.3573
2018-01-09 00:00:00,5.97,6.395,7.465,1.354,1.3538,1.3542
2018-01-10 00:00:00,6.0975,6.44,7.4275,1.3507,1.3505,1.351
2018-01-11 00:00:00,6.06,6.45,7.3575,1.3538,1.3534,1.3543
2018-01-12 00:00:00,6.74,6.865,7.5525,1.3728,1.372,1.3737
2018-01-15 00:00:00,7.7075,7.325,7.7075,1.3792,1.3787,1.3797
2018-01-16 00:00:00,7.285,7.08,7.63,1.3792,1.379,1.3794
2018-01-17 00:00:00,7.77,7.48,7.785,1.3831,1.3826,1.3835
2018-01-18 00:00:00,8.1025,7.86,7.895,1.3894,1.3892,1.3896
2018-01-19 00:00:00,8.04,7.85,7.8725,1.3858,1.3831,1.3884
2018-01-22 00:00:00,7.9375,7.7225,7.8225,1.3987,1.3984,1.3991
2018-01-23 00:00:00,8.0225,7.6775,7.8525,1.4,1.3996,1.4004
2018-01-24 00:00:00,8.98,8.19,8.015,1.4242,1.4236,1.4247
2018-01-25 00:00:00,8.865,8.3525,8.0925,1.4142,1.413,1.4155
2018-01-26 00:00:00,9.18,8.61,8.155,1.416,1.4138,1.4181
2018-01-29 00:00:00,9.28,8.6575,8.245,1.4074,1.4072,1.4076
2018-01-30 00:00:00,9.6725,8.93,8.445,1.4147,1.4143,1.4151
2018-01-31 00:00:00,8.965,8.5425,8.295,1.4191,1.4187,1.4195
2018-02-01 00:00:00,9.195,8.7275,8.3625,1.4264,1.4255,1.4274
2018-02-02 00:00:00,8.92,8.595,8.345,1.4118,1.4106,1.413
2018-02-05 00:00:00,9.725,9.105,8.71,1.3959,1.3955,1.3964
2018-02-06 00:00:00,10.265,9.51,8.82,1.3949,1.3945,1.3954
2018-02-07 00:00:00,10.015,9.3675,8.8325,1.3881,1.3879,1.3884
2018-02-08 00:00:00,10.005,9.515,8.835,1.3913,1.3911,1.3915
2018-02-09 00:00:00,10.34,9.7275,9.0375,1.3827,1.3815,1.384
2018-02-12 00:00:00,9.565,9.435,8.86,1.3838,1.3835,1.384
2018-02-13 00:00:00,9.1825,9.0825,8.695,1.3894,1.3891,1.3897
2018-02-14 00:00:00,9.5575,9.23,8.7475,1.3999,1.3994,1.4004
2018-02-15 00:00:00,10.08,9.6,9.1,1.4099,1.4098,1.41
2018-02-16 00:00:00,10.0425,9.7375,9.205,1.4026,1.3996,1.4056
2018-02-19 00:00:00,9.825,9.745,9.205,1.4,1.3995,1.4005
2018-02-20 00:00:00,9.815,9.7675,9.2425,1.3996,1.3994,1.3998
2018-02-21 00:00:00,9.635,9.5075,9.1725,1.3918,1.3917,1.392
2018-02-22 00:00:00,9.56,9.145,8.965,1.3956,1.395,1.3961
2018-02-23 00:00:00,9.24,8.95,8.985,1.3971,1.3953,1.3989
2018-02-26 00:00:00,9.055,8.82,8.95,1.3968,1.3965,1.397
2018-02-27 00:00:00,8.8225,8.7375,8.975,1.3909,1.3906,1.3912
2018-02-28 00:00:00,9.215,8.97,9.085,1.376,1.3758,1.3762
2018-03-01 00:00:00,9.1625,9.24,9.21,1.3776,1.3774,1.3778
2018-03-02 00:00:00,8.905,8.995,9.105,1.3802,1.3788,1.3815
2018-03-05 00:00:00,8.7375,8.835,9.05,1.3849,1.3848,1.385
2018-03-06 00:00:00,8.6875,8.84,9.0925,1.3888,1.3885,1.389
2018-03-07 00:00:00,8.6875,8.8875,9.225,1.3896,1.3889,1.3903
2018-03-08 00:00:00,8.2425,8.68,9.11,1.3811,1.3807,1.3814
2018-03-09 00:00:00,7.9075,8.43,9.0425,1.385,1.384,1.386
2018-03-12 00:00:00,7.9,8.265,8.875,1.3906,1.3904,1.3907
2018-03-13 00:00:00,7.765,8.17,8.825,1.3962,1.3959,1.3964
2018-03-14 00:00:00,7.725,8.2475,8.8,1.3962,1.396,1.3963
2018-03-15 00:00:00,7.745,8.27,8.795,1.3937,1.3935,1.3939
2018-03-16 00:00:00,7.945,8.27,8.835,1.3942,1.3928,1.3957
2018-03-19 00:00:00,8.34,8.505,8.9,1.4024,1.4023,1.4026
2018-03-20 00:00:00,8.21,8.485,8.9,1.3998,1.3997,1.4
2018-03-21 00:00:00,7.615,8.1,8.62,1.4141,1.4138,1.4144
2018-03-22 00:00:00,7.325,8.045,8.6,1.4096,1.4094,1.4098
2018-03-23 00:00:00,7.3,7.97,8.585,1.4132,1.4125,1.4138
2018-03-26 00:00:00,7.455,8.04,8.575,1.4229,1.4227,1.4231
2018-03-27 00:00:00,7.445,8.05,8.54,1.4157,1.4154,1.416
2018-03-28 00:00:00,7.635,8.295,8.65,1.4077,1.4075,1.4079
2018-03-29 00:00:00,7.65,8.28,8.75,1.4018,1.4016,1.402
2018-03-30 00:00:00,7.615,8.26,8.7375,1.4015,1.4,1.403
2018-04-02 00:00:00,7.865,8.31,8.755,1.4044,1.4043,1.4046
2018-04-03 00:00:00,7.81,8.15,8.7025,1.4057,1.4054,1.4061
2018-04-04 00:00:00,7.405,7.925,8.5625,1.4079,1.4076,1.4083
2018-04-05 00:00:00,7.125,7.805,8.49,1.4003,1.4,1.4006
2018-04-06 00:00:00,6.8375,7.625,8.3625,1.4092,1.4081,1.4104
2018-04-09 00:00:00,6.94,7.505,8.3,1.4131,1.4129,1.4133
2018-04-10 00:00:00,7.095,7.425,8.255,1.4176,1.4174,1.4178
2018-04-11 00:00:00,7.0475,7.43,8.2375,1.4177,1.4174,1.418
2018-04-12 00:00:00,6.955,7.49,8.23,1.4228,1.4226,1.423
2018-04-13 00:00:00,7.065,7.575,8.295,1.4238,1.4227,1.4249
2018-04-16 00:00:00,7.335,7.565,8.315,1.4339,1.4336,1.4341
2018-04-17 00:00:00,7.405,7.665,8.32,1.4288,1.4284,1.4292
2018-04-18 00:00:00,7.455,7.685,8.365,1.4203,1.42,1.4205
2018-04-19 00:00:00,7.59,7.8675,8.415,1.4087,1.4082,1.4093
2018-04-20 00:00:00,7.675,7.9025,8.37,1.4,1.399,1.4011
2018-04-23 00:00:00,7.95,7.955,8.425,1.394,1.3939,1.3942
2018-04-24 00:00:00,7.89,7.89,8.345,1.3978,1.3975,1.398
2018-04-25 00:00:00,8.0,7.98,8.415,1.3932,1.3928,1.3936
2018-04-26 00:00:00,7.81,8.0,8.39,1.3919,1.3912,1.3925
2018-04-27 00:00:00,7.635,7.83,8.27,1.3781,1.3778,1.3785
2018-04-30 00:00:00,7.8225,7.87,8.2425,1.3763,1.3757,1.377
2018-05-01 00:00:00,8.1375,8.1075,8.31,1.3614,1.3611,1.3617
2018-05-02 00:00:00,7.99,8.12,8.25,1.3576,1.357,1.3582
2018-05-03 00:00:00,7.8575,7.985,8.1325,1.3575,1.3573,1.3578
2018-05-04 00:00:00,7.795,7.99,8.16,1.3531,1.352,1.3542
2018-05-07 00:00:00,7.9575,8.035,8.1375,1.3557,1.3555,1.356
2018-05-08 00:00:00,7.905,7.975,8.175,1.3547,1.3546,1.3548
2018-05-09 00:00:00,7.985,8.065,8.265,1.3547,1.3545,1.3549
2018-05-10 00:00:00,7.4375,7.86,8.085,1.3519,1.3516,1.3522
2018-05-11 00:00:00,7.1675,7.575,7.9375,1.3542,1.3538,1.3547
2018-05-14 00:00:00,7.425,7.5,7.9,1.3556,1.3555,1.3557
2018-05-15 00:00:00,7.46,7.56,7.98,1.3502,1.3494,1.351
2018-05-16 00:00:00,7.67,7.69,8.0775,1.3486,1.348,1.3492
2018-05-17 00:00:00,7.415,7.63,8.06,1.3516,1.3514,1.3519
2018-05-18 00:00:00,7.165,7.425,7.995,1.3469,1.3452,1.3485
2018-05-21 00:00:00,7.625,7.58,8.09,1.3427,1.342,1.3434
2018-05-22 00:00:00,7.46,7.48,8.085,1.3432,1.3425,1.3438
2018-05-23 00:00:00,7.76,7.715,8.185,1.3347,1.3342,1.3351
2018-05-24 00:00:00,7.265,7.445,8.045,1.338,1.3376,1.3385
2018-05-25 00:00:00,7.205,7.425,8.05,1.3309,1.3289,1.333
2018-05-28 00:00:00,7.4675,7.53,8.075,1.3311,1.3307,1.3314
2018-05-29 00:00:00,7.87,7.84,8.165,1.3249,1.3241,1.3256
2018-05-30 00:00:00,7.8175,7.7575,8.1275,1.3286,1.3281,1.3292
2018-05-31 00:00:00,7.56,7.645,8.065,1.3298,1.3294,1.3301
2018-06-01 00:00:00,7.1525,7.3,7.8875,1.3346,1.3324,1.3368
2018-06-04 00:00:00,7.355,7.305,7.87,1.3313,1.3311,1.3314
2018-06-05 00:00:00,7.63,7.49,7.97,1.3393,1.3385,1.34
2018-06-06 00:00:00,8.06,7.715,8.085,1.3413,1.341,1.3416
2018-06-07 00:00:00,8.135,7.925,8.215,1.3423,1.342,1.3425
2018-06-08 00:00:00,7.915,7.6875,8.09,1.3405,1.3382,1.3428
2018-06-11 00:00:00,7.93,7.665,8.0,1.3379,1.3373,1.3384
2018-06-12 00:00:00,7.81,7.625,7.98,1.3372,1.337,1.3374
2018-06-13 00:00:00,7.5875,7.67,8.01,1.3376,1.3374,1.3378
2018-06-14 00:00:00,7.315,7.675,8.035,1.3262,1.3258,1.3266
2018-06-15 00:00:00,7.53,7.77,8.13,1.3278,1.3261,1.3296
2018-06-18 00:00:00,7.7275,7.79,8.115,1.3245,1.3243,1.3247
2018-06-19 00:00:00,7.995,8.05,8.22,1.3174,1.3172,1.3176
2018-06-20 00:00:00,7.82,7.88,8.13,1.3172,1.3167,1.3177
2018-06-21 00:00:00,7.5325,7.855,8.1675,1.324,1.3231,1.3248
2018-06-22 00:00:00,7.12,7.52,8.015,1.3261,1.3238,1.3284
2018-06-25 00:00:00,7.2925,7.565,8.0625,1.3281,1.3275,1.3286
2018-06-26 00:00:00,7.2575,7.54,8.0775,1.3225,1.3216,1.3234
2018-06-27 00:00:00,7.505,7.6175,8.105,1.3113,1.3111,1.3115
2018-06-28 00:00:00,7.5875,7.9,8.1775,1.3078,1.3075,1.308
2018-06-29 00:00:00,7.395,7.75,8.135,1.3207,1.3196,1.3218
2018-07-02 00:00:00,7.96,7.895,8.1725,1.3143,1.3141,1.3145
2018-07-03 00:00:00,7.93,7.86,8.175,1.3193,1.3188,1.3198
2018-07-04 00:00:00,7.95,7.885,8.15,1.323,1.3225,1.3235
2018-07-05 00:00:00,7.85,7.885,8.1525,1.3222,1.3215,1.323
2018-07-06 00:00:00,7.395,7.525,8.005,1.3283,1.3267,1.33
2018-07-09 00:00:00,7.9375,7.7175,8.12,1.326,1.3256,1.3264
2018-07-10 00:00:00,7.8625,7.7375,8.18,1.3276,1.327,1.3282
2018-07-11 00:00:00,7.7625,7.765,8.24,1.3205,1.3203,1.3208
2018-07-12 00:00:00,7.7175,7.91,8.395,1.3206,1.3204,1.3209
2018-07-13 00:00:00,7.84,7.92,8.46,1.3222,1.3195,1.3249
2018-07-16 00:00:00,7.7875,7.83,8.3775,1.3235,1.3234,1.3237
2018-07-17 00:00:00,7.935,7.9325,8.4575,1.3115,1.3113,1.3116
2018-07-18 00:00:00,7.9025,8.0275,8.56,1.3069,1.3066,1.3073
2018-07-19 00:00:00,8.12,8.34,8.75,1.3014,1.3013,1.3016
2018-07-20 00:00:00,7.78,8.0625,8.6625,1.3136,1.3126,1.3146
2018-07-23 00:00:00,7.85,8.025,8.625,1.3101,1.3096,1.3107
2018-07-24 00:00:00,7.675,7.975,8.625,1.3145,1.3142,1.3147
2018-07-25 00:00:00,7.4275,7.8675,8.585,1.3189,1.3185,1.3193
2018-07-26 00:00:00,7.1,7.73,8.54,1.3109,1.3105,1.3112
2018-07-27 00:00:00,7.1425,7.84,8.635,1.3105,1.3084,1.3127
2018-07-30 00:00:00,7.0725,7.7475,8.66,1.3133,1.313,1.3136
2018-07-31 00:00:00,6.9025,7.685,8.6375,1.3124,1.3119,1.3129
2018-08-01 00:00:00,6.6,7.6,8.6725,1.3127,1.3126,1.3128
2018-08-02 00:00:00,6.505,7.7175,8.72,1.3017,1.3014,1.3019
2018-08-03 00:00:00,6.51,7.76,8.87,1.3001,1.299,1.3013
2018-08-06 00:00:00,7.0325,8.09,9.0275,1.2944,1.2942,1.2946
2018-08-07 00:00:00,6.745,8.03,9.1275,1.2939,1.2938,1.294
2018-08-08 00:00:00,7.255,8.66,9.5,1.2882,1.288,1.2884
2018-08-09 00:00:00,7.27,8.785,9.59,1.2824,1.2821,1.2827
2018-08-10 00:00:00,7.87,9.165,9.935,1.2758,1.272,1.2796
2018-08-13 00:00:00,7.885,8.98,9.825,1.2771,1.2761,1.2781
2018-08-14 00:00:00,7.855,8.95,9.785,1.2723,1.2717,1.273
2018-08-15 00:00:00,7.865,9.07,9.86,1.2697,1.2694,1.27
2018-08-16 00:00:00,7.445,8.7625,9.69,1.2716,1.2709,1.2723
2018-08-17 00:00:00,7.3925,8.685,9.655,1.2749,1.2743,1.2754
2018-08-20 00:00:00,7.3675,8.54,9.5175,1.2798,1.2795,1.28
2018-08-21 00:00:00,7.5875,8.565,9.455,1.2901,1.2893,1.291
2018-08-22 00:00:00,7.5975,8.5675,9.29,1.2911,1.2908,1.2915
2018-08-23 00:00:00,7.8,8.7225,9.39,1.2811,1.2803,1.2818
2018-08-24 00:00:00,7.5025,8.59,9.3575,1.2846,1.282,1.2872
2018-08-27 00:00:00,7.58,8.5625,9.35,1.2892,1.289,1.2895
2018-08-28 00:00:00,7.465,8.505,9.275,1.2873,1.2869,1.2878
2018-08-29 00:00:00,7.815,8.64,9.3425,1.3026,1.3024,1.3028
2018-08-30 00:00:00,7.81,8.525,9.2175,1.3009,1.3006,1.3013
2018-08-31 00:00:00,7.78,8.6225,9.275,1.296,1.2951,1.2969
2018-09-03 00:00:00,8.285,8.77,9.365,1.287,1.2867,1.2873
2018-09-04 00:00:00,8.65,9.04,9.5775,1.2855,1.2853,1.2857
2018-09-05 00:00:00,8.615,9.035,9.495,1.2905,1.2903,1.2908
2018-09-06 00:00:00,8.37,9.045,9.535,1.293,1.2926,1.2933
2018-09-07 00:00:00,8.4,9.13,9.61,1.292,1.2912,1.2928
2018-09-10 00:00:00,8.78,9.22,9.6475,1.3026,1.3025,1.3028
2018-09-11 00:00:00,9.36,9.635,9.8425,1.3033,1.3029,1.3038
2018-09-12 00:00:00,9.485,9.805,9.925,1.3045,1.3039,1.305
2018-09-13 00:00:00,8.86,9.67,9.84,1.3108,1.3106,1.311
2018-09-14 00:00:00,8.435,9.395,9.64,1.3068,1.306,1.3075
2018-09-17 00:00:00,8.56,9.3,9.52,1.3157,1.3153,1.3162
2018-09-18 00:00:00,8.43,9.105,9.355,1.3148,1.3147,1.315
2018-09-19 00:00:00,8.5,9.09,9.305,1.3144,1.3142,1.3146
2018-09-20 00:00:00,8.64,9.365,9.375,1.3265,1.3256,1.3275
2018-09-21 00:00:00,9.385,9.885,9.705,1.3072,1.3056,1.3088
2018-09-24 00:00:00,9.615,9.9425,9.6975,1.312,1.3118,1.3123
2018-09-25 00:00:00,9.32,9.835,9.655,1.3184,1.3176,1.3192
2018-09-26 00:00:00,8.84,9.545,9.635,1.3167,1.3164,1.317
2018-09-27 00:00:00,8.765,9.5475,9.65,1.3079,1.3073,1.3084
2018-09-28 00:00:00,8.94,9.6175,9.72,1.3031,1.3024,1.3037
2018-10-01 00:00:00,9.225,9.565,9.75,1.3042,1.3041,1.3044
2018-10-02 00:00:00,9.4875,9.68,9.8125,1.2979,1.2977,1.298
2018-10-03 00:00:00,9.3875,9.73,9.84,1.294,1.2935,1.2945
2018-10-04 00:00:00,9.35,9.675,9.805,1.3021,1.3019,1.3023
2018-10-05 00:00:00,8.905,9.485,9.725,1.312,1.3107,1.3133
2018-10-08 00:00:00,9.4425,9.615,9.75,1.309,1.3085,1.3095
2018-10-09 00:00:00,9.535,9.615,9.745,1.3143,1.3141,1.3146
2018-10-10 00:00:00,9.365,9.42,9.53,1.3196,1.3188,1.3205
2018-10-11 00:00:00,9.32,9.495,9.505,1.323,1.322,1.3239
2018-10-12 00:00:00,9.605,9.61,9.555,1.3153,1.3144,1.3162
2018-10-15 00:00:00,9.765,9.78,9.67,1.3152,1.315,1.3154
2018-10-16 00:00:00,9.515,9.775,9.67,1.3181,1.3173,1.3189
2018-10-17 00:00:00,9.28,9.855,9.785,1.3115,1.3112,1.3117
2018-10-18 00:00:00,9.14,9.88,9.85,1.3018,1.3017,1.3019
2018-10-19 00:00:00,8.63,9.675,9.705,1.3076,1.3043,1.3108
2018-10-22 00:00:00,9.3875,9.9675,9.8,1.2963,1.2957,1.297
2018-10-23 00:00:00,9.245,9.98,9.77,1.2983,1.2981,1.2985
2018-10-24 00:00:00,9.4,10.155,9.91,1.2881,1.2879,1.2884
2018-10-25 00:00:00,9.1725,10.15,9.91,1.2817,1.2814,1.2819
2018-10-26 00:00:00,9.155,10.12,9.955,1.2828,1.2817,1.2839
2018-10-29 00:00:00,9.165,10.12,9.925,1.2793,1.2791,1.2795
2018-10-30 00:00:00,9.3375,10.21,9.935,1.2706,1.2701,1.2711
2018-10-31 00:00:00,9.475,10.33,9.955,1.2766,1.2765,1.2768
2018-11-01 00:00:00,9.585,10.14,9.825,1.3012,1.2999,1.3025
2018-11-02 00:00:00,9.405,10.0425,9.715,1.297,1.2957,1.2982
2018-11-05 00:00:00,9.87,10.135,9.715,1.3041,1.3038,1.3044
2018-11-06 00:00:00,10.32,10.265,9.71,1.3099,1.3094,1.3104
2018-11-07 00:00:00,9.94,10.1125,9.64,1.3126,1.3122,1.313
2018-11-08 00:00:00,10.11,10.23,9.665,1.3062,1.306,1.3063
2018-11-09 00:00:00,10.6625,10.565,9.845,1.2972,1.2959,1.2986
2018-11-12 00:00:00,11.12,10.845,9.97,1.2849,1.2846,1.2852
2018-11-13 00:00:00,12.0975,11.28,10.15,1.2977,1.2967,1.2988
2018-11-14 00:00:00,12.775,11.585,10.235,1.2992,1.2985,1.2999
2018-11-15 00:00:00,14.935,13.13,11.145,1.2774,1.2759,1.2789
2018-11-16 00:00:00,13.945,12.745,11.13,1.2834,1.2817,1.2852
2018-11-19 00:00:00,14.195,12.79,11.185,1.2854,1.2842,1.2866
2018-11-20 00:00:00,14.04,12.64,11.0975,1.2788,1.2785,1.279
2018-11-21 00:00:00,13.725,12.595,11.035,1.2778,1.2775,1.2781
2018-11-22 00:00:00,13.885,12.515,11.02,1.2877,1.2874,1.2881
2018-11-23 00:00:00,13.95,12.405,11.0025,1.2814,1.2793,1.2834
2018-11-26 00:00:00,13.63,12.45,10.995,1.2827,1.2804,1.2849
2018-11-27 00:00:00,13.615,12.425,10.99,1.2747,1.2741,1.2752
2018-11-28 00:00:00,13.6,12.45,11.01,1.2825,1.2823,1.2827
2018-11-29 00:00:00,13.56,12.79,11.09,1.2791,1.2783,1.2798
2018-11-30 00:00:00,13.06,12.86,11.1225,1.2749,1.2729,1.277
2018-12-03 00:00:00,13.305,13.16,11.32,1.2725,1.2723,1.2726
2018-12-04 00:00:00,13.47,13.455,11.615,1.2719,1.2713,1.2725
2018-12-05 00:00:00,13.0775,13.595,11.84,1.2734,1.2732,1.2737
2018-12-06 00:00:00,13.1275,14.0075,12.02,1.2781,1.2775,1.2787
2018-12-07 00:00:00,13.2575,14.425,12.5,1.2726,1.272,1.2733
2018-12-10 00:00:00,14.1225,14.925,12.645,1.2561,1.2555,1.2567
2018-12-11 00:00:00,13.375,14.53,12.455,1.2487,1.2483,1.2491
2018-12-12 00:00:00,12.62,14.29,12.265,1.2629,1.2623,1.2634
2018-12-13 00:00:00,10.92,13.1025,11.775,1.2643,1.2621,1.2666
2018-12-14 00:00:00,10.87,12.9825,11.73,1.2583,1.2565,1.2602
2018-12-17 00:00:00,11.38,12.9425,12.0025,1.2624,1.2613,1.2634
2018-12-18 00:00:00,11.54,12.975,12.0475,1.2639,1.2628,1.2649
2018-12-19 00:00:00,11.295,12.84,12.085,1.261,1.2608,1.2612
2018-12-20 00:00:00,11.28,12.92,12.19,1.2656,1.2652,1.266
2018-12-21 00:00:00,11.6275,12.94,12.185,1.2645,1.2607,1.2684
2018-12-24 00:00:00,12.185,13.16,12.235,1.2706,1.2681,1.2731
2018-12-25 00:00:00,12.235,13.18,12.2325,1.2675,1.2635,1.2716
2018-12-26 00:00:00,12.4525,13.245,12.22,1.2633,1.2631,1.2635
2018-12-27 00:00:00,12.58,13.3275,12.2125,1.2644,1.2641,1.2647
2018-12-28 00:00:00,12.4975,13.125,12.035,1.2699,1.2684,1.2714
2018-12-31 00:00:00,12.7625,13.1425,12.0025,1.2754,1.274,1.2768
2019-01-01 00:00:00,12.8625,13.175,11.9975,1.274,1.2739,1.276
2019-01-02 00:00:00,13.0,13.295,12.095,1.2607,1.26,1.2613
2019-01-03 00:00:00,12.91,13.4,12.235,1.2628,1.2619,1.2638
2019-01-04 00:00:00,12.525,13.12,12.14,1.2723,1.2703,1.2742
2019-01-07 00:00:00,12.78,13.1375,12.045,1.2777,1.2772,1.2783
2019-01-08 00:00:00,12.4,12.66,11.66,1.2717,1.2712,1.2722
2019-01-09 00:00:00,12.19,12.3675,11.395,1.2789,1.2787,1.2792
2019-01-10 00:00:00,11.95,12.15,11.225,1.2747,1.2738,1.2756
